window_id,ai_anomaly_score,ai_alert_flag,alert_threshold_x,pipeline_run_id_x,network_anomaly_score,ids_alert_flag,predicted_attack_type,alert_threshold_y,pipeline_run_id_y,fused_score
675,0.275983,0,0.5,2025-05-13T11:42:07,0.919728,1,Replay,0.5,2025-05-13T11:42:07,0.533481
676,0.8073,1,0.5,2025-05-13T11:42:07,0.773634,1,Replay,0.5,2025-05-13T11:42:07,0.7938336
677,0.870743,1,0.5,2025-05-13T11:42:07,0.111033,0,Normal,0.5,2025-05-13T11:42:07,0.566859
678,0.232955,0,0.5,2025-05-13T11:42:07,0.081292,0,Normal,0.5,2025-05-13T11:42:07,0.1722898
679,0.058022,0,0.5,2025-05-13T11:42:07,0.325068,0,Normal,0.5,2025-05-13T11:42:07,0.1648404
680,0.097809,0,0.5,2025-05-13T11:42:07,0.209968,0,Normal,0.5,2025-05-13T11:42:07,0.14267259999999998
681,0.278929,0,0.5,2025-05-13T11:42:07,0.846945,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.5061354
682,0.161663,0,0.5,2025-05-13T11:42:07,0.227007,0,Normal,0.5,2025-05-13T11:42:07,0.18780059999999998
683,0.886597,1,0.5,2025-05-13T11:42:07,0.810573,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8561873999999999
684,0.888653,1,0.5,2025-05-13T11:42:07,0.798694,1,Malware,0.5,2025-05-13T11:42:07,0.8526694
685,0.110155,0,0.5,2025-05-13T11:42:07,0.777087,1,DDoS,0.5,2025-05-13T11:42:07,0.37692780000000004
686,0.092749,0,0.5,2025-05-13T11:42:07,0.839859,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.391593
687,0.780614,1,0.5,2025-05-13T11:42:07,0.216367,0,Normal,0.5,2025-05-13T11:42:07,0.5549152
688,0.844763,1,0.5,2025-05-13T11:42:07,0.111791,0,Normal,0.5,2025-05-13T11:42:07,0.5515742
689,0.717744,1,0.5,2025-05-13T11:42:07,0.771242,1,Malware,0.5,2025-05-13T11:42:07,0.7391432
690,0.053064,0,0.5,2025-05-13T11:42:07,0.723159,1,Malware,0.5,2025-05-13T11:42:07,0.321102
691,0.89586,1,0.5,2025-05-13T11:42:07,0.681216,1,Malware,0.5,2025-05-13T11:42:07,0.8100024
692,0.161505,0,0.5,2025-05-13T11:42:07,0.823228,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4261942
693,0.160925,0,0.5,2025-05-13T11:42:07,0.039589,0,Normal,0.5,2025-05-13T11:42:07,0.11239060000000001
694,0.896072,1,0.5,2025-05-13T11:42:07,0.746236,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8361376
695,0.783572,1,0.5,2025-05-13T11:42:07,0.908516,1,Replay,0.5,2025-05-13T11:42:07,0.8335496
696,0.866881,1,0.5,2025-05-13T11:42:07,0.01179,0,Normal,0.5,2025-05-13T11:42:07,0.5248446
697,0.759206,1,0.5,2025-05-13T11:42:07,0.784615,1,Malware,0.5,2025-05-13T11:42:07,0.7693696000000001
698,0.823083,1,0.5,2025-05-13T11:42:07,0.322376,0,Normal,0.5,2025-05-13T11:42:07,0.6228002
699,0.16649,0,0.5,2025-05-13T11:42:07,0.811093,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.42433119999999996
700,0.133166,0,0.5,2025-05-13T11:42:07,0.097732,0,Normal,0.5,2025-05-13T11:42:07,0.1189924
701,0.083536,0,0.5,2025-05-13T11:42:07,0.070706,0,Normal,0.5,2025-05-13T11:42:07,0.078404
702,0.110124,0,0.5,2025-05-13T11:42:07,0.391805,0,Normal,0.5,2025-05-13T11:42:07,0.2227964
703,0.708483,1,0.5,2025-05-13T11:42:07,0.838876,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7606402
704,0.117318,0,0.5,2025-05-13T11:42:07,0.869323,1,Malware,0.5,2025-05-13T11:42:07,0.41812000000000005
705,0.737843,1,0.5,2025-05-13T11:42:07,0.619188,1,Replay,0.5,2025-05-13T11:42:07,0.6903809999999999
706,0.828057,1,0.5,2025-05-13T11:42:07,0.179047,0,Normal,0.5,2025-05-13T11:42:07,0.568453
707,0.907242,1,0.5,2025-05-13T11:42:07,0.885498,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8985444
708,0.07881,0,0.5,2025-05-13T11:42:07,0.599269,1,Malware,0.5,2025-05-13T11:42:07,0.2869936
709,0.869,1,0.5,2025-05-13T11:42:07,0.886174,1,DDoS,0.5,2025-05-13T11:42:07,0.8758696
710,0.793977,1,0.5,2025-05-13T11:42:07,0.203011,0,Normal,0.5,2025-05-13T11:42:07,0.5575905999999999
711,0.821777,1,0.5,2025-05-13T11:42:07,0.230065,0,Normal,0.5,2025-05-13T11:42:07,0.5850922
712,0.895454,1,0.5,2025-05-13T11:42:07,0.06128,0,Normal,0.5,2025-05-13T11:42:07,0.5617844
713,0.799369,1,0.5,2025-05-13T11:42:07,0.780728,1,DDoS,0.5,2025-05-13T11:42:07,0.7919126
714,0.876516,1,0.5,2025-05-13T11:42:07,0.205838,0,Normal,0.5,2025-05-13T11:42:07,0.6082448
715,0.134639,0,0.5,2025-05-13T11:42:07,0.768607,1,Replay,0.5,2025-05-13T11:42:07,0.3882262
716,0.78098,1,0.5,2025-05-13T11:42:07,0.685738,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7428832000000001
717,0.107024,0,0.5,2025-05-13T11:42:07,0.127328,0,Normal,0.5,2025-05-13T11:42:07,0.11514559999999999
718,0.686236,1,0.5,2025-05-13T11:42:07,0.834231,1,DDoS,0.5,2025-05-13T11:42:07,0.7454339999999999
719,0.673385,1,0.5,2025-05-13T11:42:07,0.838558,1,DDoS,0.5,2025-05-13T11:42:07,0.7394542
720,0.725692,1,0.5,2025-05-13T11:42:07,0.673115,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7046612000000001
721,0.048833,0,0.5,2025-05-13T11:42:07,0.051398,0,Normal,0.5,2025-05-13T11:42:07,0.049859
722,0.205726,0,0.5,2025-05-13T11:42:07,0.855224,1,Replay,0.5,2025-05-13T11:42:07,0.4655252
723,0.841898,1,0.5,2025-05-13T11:42:07,0.720928,1,Replay,0.5,2025-05-13T11:42:07,0.7935099999999999
724,0.019023,0,0.5,2025-05-13T11:42:07,0.05202,0,Normal,0.5,2025-05-13T11:42:07,0.0322218
725,0.06377,0,0.5,2025-05-13T11:42:07,0.921011,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.40666640000000004
726,0.201269,0,0.5,2025-05-13T11:42:07,0.775528,1,Malware,0.5,2025-05-13T11:42:07,0.43097260000000004
727,0.12705,0,0.5,2025-05-13T11:42:07,0.748957,1,Malware,0.5,2025-05-13T11:42:07,0.37581279999999995
728,0.799618,1,0.5,2025-05-13T11:42:07,0.885148,1,Replay,0.5,2025-05-13T11:42:07,0.8338300000000001
729,0.854425,1,0.5,2025-05-13T11:42:07,0.87216,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.861519
730,0.152338,0,0.5,2025-05-13T11:42:07,0.728079,1,DDoS,0.5,2025-05-13T11:42:07,0.38263440000000004
731,0.066359,0,0.5,2025-05-13T11:42:07,0.831971,1,Malware,0.5,2025-05-13T11:42:07,0.37260380000000004
732,0.107527,0,0.5,2025-05-13T11:42:07,0.880902,1,Replay,0.5,2025-05-13T11:42:07,0.41687700000000005
733,0.133125,0,0.5,2025-05-13T11:42:07,0.139652,0,Normal,0.5,2025-05-13T11:42:07,0.1357358
734,0.141398,0,0.5,2025-05-13T11:42:07,0.849001,1,Malware,0.5,2025-05-13T11:42:07,0.4244392
735,0.654998,1,0.5,2025-05-13T11:42:07,0.206998,0,Normal,0.5,2025-05-13T11:42:07,0.475798
736,0.094028,0,0.5,2025-05-13T11:42:07,0.712563,1,DDoS,0.5,2025-05-13T11:42:07,0.34144199999999997
737,0.04027,0,0.5,2025-05-13T11:42:07,0.891755,1,DDoS,0.5,2025-05-13T11:42:07,0.38086400000000004
738,0.076873,0,0.5,2025-05-13T11:42:07,0.77667,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3567918
739,0.028993,0,0.5,2025-05-13T11:42:07,0.702998,1,Malware,0.5,2025-05-13T11:42:07,0.29859500000000005
740,0.034008,0,0.5,2025-05-13T11:42:07,0.259706,0,Normal,0.5,2025-05-13T11:42:07,0.1242872
741,0.066736,0,0.5,2025-05-13T11:42:07,0.816687,1,Malware,0.5,2025-05-13T11:42:07,0.36671640000000005
742,0.856793,1,0.5,2025-05-13T11:42:07,0.721101,1,Replay,0.5,2025-05-13T11:42:07,0.8025161999999999
743,0.121836,0,0.5,2025-05-13T11:42:07,0.811509,1,DDoS,0.5,2025-05-13T11:42:07,0.39770520000000004
744,0.837083,1,0.5,2025-05-13T11:42:07,0.127498,0,Normal,0.5,2025-05-13T11:42:07,0.553249
745,0.78012,1,0.5,2025-05-13T11:42:07,0.867424,1,DDoS,0.5,2025-05-13T11:42:07,0.8150416
746,0.187082,0,0.5,2025-05-13T11:42:07,0.311339,0,Normal,0.5,2025-05-13T11:42:07,0.2367848
747,0.06776,0,0.5,2025-05-13T11:42:07,0.736257,1,Replay,0.5,2025-05-13T11:42:07,0.3351588
748,0.854488,1,0.5,2025-05-13T11:42:07,0.054943,0,Normal,0.5,2025-05-13T11:42:07,0.53467
749,0.674069,1,0.5,2025-05-13T11:42:07,0.223381,0,Normal,0.5,2025-05-13T11:42:07,0.4937938
750,0.103306,0,0.5,2025-05-13T11:42:07,0.269599,0,Normal,0.5,2025-05-13T11:42:07,0.16982319999999998
751,0.066055,0,0.5,2025-05-13T11:42:07,0.795655,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3578950000000001
752,0.103312,0,0.5,2025-05-13T11:42:07,0.164815,0,Normal,0.5,2025-05-13T11:42:07,0.1279132
753,0.83241,1,0.5,2025-05-13T11:42:07,0.062487,0,Normal,0.5,2025-05-13T11:42:07,0.5244407999999999
754,0.791874,1,0.5,2025-05-13T11:42:07,0.358726,0,Normal,0.5,2025-05-13T11:42:07,0.6186147999999999
755,0.167519,0,0.5,2025-05-13T11:42:07,0.931803,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4732326
756,0.154311,0,0.5,2025-05-13T11:42:07,0.045787,0,Normal,0.5,2025-05-13T11:42:07,0.11090140000000001
757,0.755026,1,0.5,2025-05-13T11:42:07,0.78912,1,DDoS,0.5,2025-05-13T11:42:07,0.7686636
758,0.277562,0,0.5,2025-05-13T11:42:07,0.015285,0,Normal,0.5,2025-05-13T11:42:07,0.17265119999999998
759,0.784919,1,0.5,2025-05-13T11:42:07,0.110936,0,Normal,0.5,2025-05-13T11:42:07,0.5153258000000001
760,0.855437,1,0.5,2025-05-13T11:42:07,0.788734,1,Malware,0.5,2025-05-13T11:42:07,0.8287558
761,0.102985,0,0.5,2025-05-13T11:42:07,0.880037,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4138058
762,0.167315,0,0.5,2025-05-13T11:42:07,0.015271,0,Normal,0.5,2025-05-13T11:42:07,0.10649739999999999
763,0.080608,0,0.5,2025-05-13T11:42:07,0.503089,1,Malware,0.5,2025-05-13T11:42:07,0.2496004
764,0.711758,1,0.5,2025-05-13T11:42:07,0.795323,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7451840000000001
765,0.394621,0,0.5,2025-05-13T11:42:07,0.827935,1,DDoS,0.5,2025-05-13T11:42:07,0.5679466
766,0.125218,0,0.5,2025-05-13T11:42:07,0.441748,0,Normal,0.5,2025-05-13T11:42:07,0.25183
767,0.181545,0,0.5,2025-05-13T11:42:07,0.092488,0,Normal,0.5,2025-05-13T11:42:07,0.1459222
768,0.564217,1,0.5,2025-05-13T11:42:07,0.908717,1,DDoS,0.5,2025-05-13T11:42:07,0.7020169999999999
769,0.880121,1,0.5,2025-05-13T11:42:07,0.720672,1,Replay,0.5,2025-05-13T11:42:07,0.8163414
770,0.052169,0,0.5,2025-05-13T11:42:07,0.032334,0,Normal,0.5,2025-05-13T11:42:07,0.044235000000000003
771,0.789762,1,0.5,2025-05-13T11:42:07,0.721388,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7624124
772,0.897014,1,0.5,2025-05-13T11:42:07,0.889575,1,Malware,0.5,2025-05-13T11:42:07,0.8940383999999999
773,0.760911,1,0.5,2025-05-13T11:42:07,0.875451,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.806727
774,0.252522,0,0.5,2025-05-13T11:42:07,0.033144,0,Normal,0.5,2025-05-13T11:42:07,0.16477080000000002
775,0.722954,1,0.5,2025-05-13T11:42:07,0.766494,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.74037
776,0.846917,1,0.5,2025-05-13T11:42:07,0.681591,1,Replay,0.5,2025-05-13T11:42:07,0.7807866
777,0.406314,0,0.5,2025-05-13T11:42:07,0.041863,0,Normal,0.5,2025-05-13T11:42:07,0.2605336
778,0.856923,1,0.5,2025-05-13T11:42:07,0.842027,1,Replay,0.5,2025-05-13T11:42:07,0.8509646
779,0.749816,1,0.5,2025-05-13T11:42:07,0.727305,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7408116
780,0.106472,0,0.5,2025-05-13T11:42:07,0.786967,1,DDoS,0.5,2025-05-13T11:42:07,0.37867000000000006
781,0.684894,1,0.5,2025-05-13T11:42:07,0.774127,1,Replay,0.5,2025-05-13T11:42:07,0.7205872
782,0.628799,1,0.5,2025-05-13T11:42:07,0.794843,1,DDoS,0.5,2025-05-13T11:42:07,0.6952166
783,0.760736,1,0.5,2025-05-13T11:42:07,0.333154,0,Normal,0.5,2025-05-13T11:42:07,0.5897032
784,0.858477,1,0.5,2025-05-13T11:42:07,0.863839,1,Malware,0.5,2025-05-13T11:42:07,0.8606218000000001
785,0.095897,0,0.5,2025-05-13T11:42:07,0.019985,0,Normal,0.5,2025-05-13T11:42:07,0.0655322
786,0.798349,1,0.5,2025-05-13T11:42:07,0.060148,0,Normal,0.5,2025-05-13T11:42:07,0.5030686
787,0.615566,1,0.5,2025-05-13T11:42:07,0.917361,1,Replay,0.5,2025-05-13T11:42:07,0.7362839999999999
788,0.850099,1,0.5,2025-05-13T11:42:07,0.872861,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8592038000000001
789,0.881538,1,0.5,2025-05-13T11:42:07,0.062944,0,Normal,0.5,2025-05-13T11:42:07,0.5541004
790,0.270766,0,0.5,2025-05-13T11:42:07,0.080175,0,Normal,0.5,2025-05-13T11:42:07,0.19452960000000002
791,0.122631,0,0.5,2025-05-13T11:42:07,0.763338,1,DDoS,0.5,2025-05-13T11:42:07,0.3789138
792,0.059982,0,0.5,2025-05-13T11:42:07,0.126404,0,Normal,0.5,2025-05-13T11:42:07,0.0865508
793,0.146715,0,0.5,2025-05-13T11:42:07,0.746498,1,DDoS,0.5,2025-05-13T11:42:07,0.38662820000000003
794,0.080916,0,0.5,2025-05-13T11:42:07,0.162709,0,Normal,0.5,2025-05-13T11:42:07,0.1136332
795,0.23751,0,0.5,2025-05-13T11:42:07,0.88682,1,DDoS,0.5,2025-05-13T11:42:07,0.49723400000000006
796,0.009113,0,0.5,2025-05-13T11:42:07,0.918502,1,Malware,0.5,2025-05-13T11:42:07,0.37286860000000005
797,0.189919,0,0.5,2025-05-13T11:42:07,0.887495,1,Replay,0.5,2025-05-13T11:42:07,0.4689494
798,0.780759,1,0.5,2025-05-13T11:42:07,0.919519,1,DDoS,0.5,2025-05-13T11:42:07,0.836263
799,0.729752,1,0.5,2025-05-13T11:42:07,0.016618,0,Normal,0.5,2025-05-13T11:42:07,0.44449839999999996
800,0.877717,1,0.5,2025-05-13T11:42:07,0.209877,0,Normal,0.5,2025-05-13T11:42:07,0.6105809999999999
801,0.248586,0,0.5,2025-05-13T11:42:07,0.027377,0,Normal,0.5,2025-05-13T11:42:07,0.1601024
802,0.779816,1,0.5,2025-05-13T11:42:07,0.276032,0,Normal,0.5,2025-05-13T11:42:07,0.5783024
803,0.855344,1,0.5,2025-05-13T11:42:07,0.594835,1,Malware,0.5,2025-05-13T11:42:07,0.7511403999999999
804,0.136819,0,0.5,2025-05-13T11:42:07,0.284493,0,Normal,0.5,2025-05-13T11:42:07,0.1958886
805,0.055091,0,0.5,2025-05-13T11:42:07,0.744374,1,Malware,0.5,2025-05-13T11:42:07,0.3308042
806,0.808784,1,0.5,2025-05-13T11:42:07,0.160052,0,Normal,0.5,2025-05-13T11:42:07,0.5492912
807,0.113929,0,0.5,2025-05-13T11:42:07,0.063292,0,Normal,0.5,2025-05-13T11:42:07,0.0936742
808,0.87497,1,0.5,2025-05-13T11:42:07,0.171117,0,Normal,0.5,2025-05-13T11:42:07,0.5934288
809,0.776506,1,0.5,2025-05-13T11:42:07,0.037081,0,Normal,0.5,2025-05-13T11:42:07,0.480736
810,0.137953,0,0.5,2025-05-13T11:42:07,0.314649,0,Normal,0.5,2025-05-13T11:42:07,0.20863140000000002
811,0.269039,0,0.5,2025-05-13T11:42:07,0.915561,1,DDoS,0.5,2025-05-13T11:42:07,0.5276478
812,0.727559,1,0.5,2025-05-13T11:42:07,0.885411,1,DDoS,0.5,2025-05-13T11:42:07,0.7906998
813,0.706703,1,0.5,2025-05-13T11:42:07,0.018742,0,Normal,0.5,2025-05-13T11:42:07,0.4315186
814,0.119496,0,0.5,2025-05-13T11:42:07,0.724258,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.36140079999999997
815,0.783838,1,0.5,2025-05-13T11:42:07,0.720276,1,Replay,0.5,2025-05-13T11:42:07,0.7584132000000001
816,0.83618,1,0.5,2025-05-13T11:42:07,0.011803,0,Normal,0.5,2025-05-13T11:42:07,0.5064292
817,0.850039,1,0.5,2025-05-13T11:42:07,0.704913,1,Malware,0.5,2025-05-13T11:42:07,0.7919886
818,0.748268,1,0.5,2025-05-13T11:42:07,0.826236,1,Malware,0.5,2025-05-13T11:42:07,0.7794552
819,0.189281,0,0.5,2025-05-13T11:42:07,0.890206,1,Replay,0.5,2025-05-13T11:42:07,0.46965100000000004
820,0.196947,0,0.5,2025-05-13T11:42:07,0.213727,0,Normal,0.5,2025-05-13T11:42:07,0.203659
821,0.854791,1,0.5,2025-05-13T11:42:07,0.124473,0,Normal,0.5,2025-05-13T11:42:07,0.5626637999999999
822,0.192105,0,0.5,2025-05-13T11:42:07,0.905456,1,DDoS,0.5,2025-05-13T11:42:07,0.4774454
823,0.676294,1,0.5,2025-05-13T11:42:07,0.910819,1,Replay,0.5,2025-05-13T11:42:07,0.770104
824,0.925881,1,0.5,2025-05-13T11:42:07,0.895585,1,DDoS,0.5,2025-05-13T11:42:07,0.9137625999999999
825,0.02992,0,0.5,2025-05-13T11:42:07,0.404382,0,Normal,0.5,2025-05-13T11:42:07,0.17970480000000003
826,0.706829,1,0.5,2025-05-13T11:42:07,0.801121,1,DDoS,0.5,2025-05-13T11:42:07,0.7445458
827,0.345434,0,0.5,2025-05-13T11:42:07,0.22377,0,Normal,0.5,2025-05-13T11:42:07,0.29676840000000004
828,0.69455,1,0.5,2025-05-13T11:42:07,0.113641,0,Normal,0.5,2025-05-13T11:42:07,0.4621864
829,0.017231,0,0.5,2025-05-13T11:42:07,0.766194,1,Malware,0.5,2025-05-13T11:42:07,0.3168162
830,0.88338,1,0.5,2025-05-13T11:42:07,0.004147,0,Normal,0.5,2025-05-13T11:42:07,0.5316868
831,0.888316,1,0.5,2025-05-13T11:42:07,0.822915,1,Replay,0.5,2025-05-13T11:42:07,0.8621555999999999
832,0.158487,0,0.5,2025-05-13T11:42:07,0.703467,1,DDoS,0.5,2025-05-13T11:42:07,0.376479
833,0.643223,1,0.5,2025-05-13T11:42:07,0.080106,0,Normal,0.5,2025-05-13T11:42:07,0.4179762
834,0.732961,1,0.5,2025-05-13T11:42:07,0.916176,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8062469999999999
835,0.750551,1,0.5,2025-05-13T11:42:07,0.685995,1,Malware,0.5,2025-05-13T11:42:07,0.7247286
836,0.845622,1,0.5,2025-05-13T11:42:07,0.386767,0,Normal,0.5,2025-05-13T11:42:07,0.66208
837,0.593935,1,0.5,2025-05-13T11:42:07,0.14818,0,Normal,0.5,2025-05-13T11:42:07,0.415633
838,0.044955,0,0.5,2025-05-13T11:42:07,0.761577,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3316038
839,0.914548,1,0.5,2025-05-13T11:42:07,0.864905,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8946908
840,0.183359,0,0.5,2025-05-13T11:42:07,0.713117,1,Malware,0.5,2025-05-13T11:42:07,0.3952622
841,0.851316,1,0.5,2025-05-13T11:42:07,0.897708,1,Replay,0.5,2025-05-13T11:42:07,0.8698728
842,0.647065,1,0.5,2025-05-13T11:42:07,0.872377,1,DDoS,0.5,2025-05-13T11:42:07,0.7371898
843,0.069124,0,0.5,2025-05-13T11:42:07,0.043403,0,Normal,0.5,2025-05-13T11:42:07,0.0588356
844,0.133852,0,0.5,2025-05-13T11:42:07,0.040951,0,Normal,0.5,2025-05-13T11:42:07,0.0966916
845,0.79917,1,0.5,2025-05-13T11:42:07,0.136254,0,Normal,0.5,2025-05-13T11:42:07,0.5340036
846,0.478749,0,0.5,2025-05-13T11:42:07,0.580964,1,Replay,0.5,2025-05-13T11:42:07,0.5196350000000001
847,0.806651,1,0.5,2025-05-13T11:42:07,0.078888,0,Normal,0.5,2025-05-13T11:42:07,0.5155457999999999
848,0.062689,0,0.5,2025-05-13T11:42:07,0.724719,1,DDoS,0.5,2025-05-13T11:42:07,0.32750100000000004
849,0.522533,1,0.5,2025-05-13T11:42:07,0.048974,0,Normal,0.5,2025-05-13T11:42:07,0.3331094
850,0.048472,0,0.5,2025-05-13T11:42:07,0.151921,0,Normal,0.5,2025-05-13T11:42:07,0.0898516
851,0.222784,0,0.5,2025-05-13T11:42:07,0.900272,1,Malware,0.5,2025-05-13T11:42:07,0.4937792
852,0.767076,1,0.5,2025-05-13T11:42:07,0.134228,0,Normal,0.5,2025-05-13T11:42:07,0.5139368
853,0.693174,1,0.5,2025-05-13T11:42:07,0.820105,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7439464
854,0.050201,0,0.5,2025-05-13T11:42:07,0.151727,0,Normal,0.5,2025-05-13T11:42:07,0.0908114
855,0.730495,1,0.5,2025-05-13T11:42:07,0.119855,0,Normal,0.5,2025-05-13T11:42:07,0.486239
856,0.832194,1,0.5,2025-05-13T11:42:07,0.91486,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8652604
857,0.877664,1,0.5,2025-05-13T11:42:07,0.856428,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8691696
858,0.147797,0,0.5,2025-05-13T11:42:07,0.202019,0,Normal,0.5,2025-05-13T11:42:07,0.16948580000000002
859,0.87998,1,0.5,2025-05-13T11:42:07,0.425775,0,Normal,0.5,2025-05-13T11:42:07,0.6982980000000001
860,0.770163,1,0.5,2025-05-13T11:42:07,0.188433,0,Normal,0.5,2025-05-13T11:42:07,0.537471
861,0.654686,1,0.5,2025-05-13T11:42:07,0.743305,1,Malware,0.5,2025-05-13T11:42:07,0.6901336
862,0.721624,1,0.5,2025-05-13T11:42:07,0.267477,0,Normal,0.5,2025-05-13T11:42:07,0.5399652
863,0.890029,1,0.5,2025-05-13T11:42:07,0.894026,1,Malware,0.5,2025-05-13T11:42:07,0.8916278
864,0.034918,0,0.5,2025-05-13T11:42:07,0.231679,0,Normal,0.5,2025-05-13T11:42:07,0.11362240000000001
865,0.474132,0,0.5,2025-05-13T11:42:07,0.87997,1,DDoS,0.5,2025-05-13T11:42:07,0.6364672
866,0.855256,1,0.5,2025-05-13T11:42:07,0.886985,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8679476
867,0.596013,1,0.5,2025-05-13T11:42:07,0.830964,1,Replay,0.5,2025-05-13T11:42:07,0.6899934000000001
868,0.219356,0,0.5,2025-05-13T11:42:07,0.74427,1,Malware,0.5,2025-05-13T11:42:07,0.4293216
869,0.147872,0,0.5,2025-05-13T11:42:07,0.769352,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.39646400000000004
870,0.868008,1,0.5,2025-05-13T11:42:07,0.779333,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.832538
871,0.039847,0,0.5,2025-05-13T11:42:07,0.045377,0,Normal,0.5,2025-05-13T11:42:07,0.042059
872,0.864436,1,0.5,2025-05-13T11:42:07,0.893291,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8759779999999999
873,0.189745,0,0.5,2025-05-13T11:42:07,0.098999,0,Normal,0.5,2025-05-13T11:42:07,0.1534466
874,0.729003,1,0.5,2025-05-13T11:42:07,0.038724,0,Normal,0.5,2025-05-13T11:42:07,0.45289139999999994
875,0.816286,1,0.5,2025-05-13T11:42:07,0.717519,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7767792
876,0.110108,0,0.5,2025-05-13T11:42:07,0.130263,0,Normal,0.5,2025-05-13T11:42:07,0.11817
877,0.331525,0,0.5,2025-05-13T11:42:07,0.772351,1,Replay,0.5,2025-05-13T11:42:07,0.5078554
878,0.884813,1,0.5,2025-05-13T11:42:07,0.099141,0,Normal,0.5,2025-05-13T11:42:07,0.5705442
879,0.804287,1,0.5,2025-05-13T11:42:07,0.032778,0,Normal,0.5,2025-05-13T11:42:07,0.49568339999999994
880,0.319175,0,0.5,2025-05-13T11:42:07,0.813846,1,Replay,0.5,2025-05-13T11:42:07,0.5170433999999999
881,0.829812,1,0.5,2025-05-13T11:42:07,0.619843,1,DDoS,0.5,2025-05-13T11:42:07,0.7458244
882,0.89358,1,0.5,2025-05-13T11:42:07,0.110883,0,Normal,0.5,2025-05-13T11:42:07,0.5805011999999999
883,0.796566,1,0.5,2025-05-13T11:42:07,0.134147,0,Normal,0.5,2025-05-13T11:42:07,0.5315983999999999
884,0.372878,0,0.5,2025-05-13T11:42:07,0.772716,1,Replay,0.5,2025-05-13T11:42:07,0.5328132
885,0.186294,0,0.5,2025-05-13T11:42:07,0.078408,0,Normal,0.5,2025-05-13T11:42:07,0.14313959999999998
886,0.329058,0,0.5,2025-05-13T11:42:07,0.692833,1,Replay,0.5,2025-05-13T11:42:07,0.474568
887,0.451391,0,0.5,2025-05-13T11:42:07,0.028559,0,Normal,0.5,2025-05-13T11:42:07,0.28225819999999996
888,0.4362,0,0.5,2025-05-13T11:42:07,0.934753,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.6356211999999999
889,0.881388,1,0.5,2025-05-13T11:42:07,0.109615,0,Normal,0.5,2025-05-13T11:42:07,0.5726788
890,0.210174,0,0.5,2025-05-13T11:42:07,0.070393,0,Normal,0.5,2025-05-13T11:42:07,0.1542616
891,0.924107,1,0.5,2025-05-13T11:42:07,0.837122,1,Replay,0.5,2025-05-13T11:42:07,0.889313
892,0.032195,0,0.5,2025-05-13T11:42:07,0.822589,1,Malware,0.5,2025-05-13T11:42:07,0.3483526
893,0.053828,0,0.5,2025-05-13T11:42:07,0.088182,0,Normal,0.5,2025-05-13T11:42:07,0.06756960000000001
894,0.882621,1,0.5,2025-05-13T11:42:07,0.749001,1,DDoS,0.5,2025-05-13T11:42:07,0.8291729999999999
895,0.78285,1,0.5,2025-05-13T11:42:07,0.834222,1,Malware,0.5,2025-05-13T11:42:07,0.8033988000000001
896,0.06887,0,0.5,2025-05-13T11:42:07,0.114358,0,Normal,0.5,2025-05-13T11:42:07,0.08706520000000001
897,0.28593,0,0.5,2025-05-13T11:42:07,0.714048,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.45717720000000006
898,0.120605,0,0.5,2025-05-13T11:42:07,0.184675,0,Normal,0.5,2025-05-13T11:42:07,0.146233
