window_id,ai_anomaly_score,ai_alert_flag,alert_threshold_x,pipeline_run_id_x,network_anomaly_score,ids_alert_flag,predicted_attack_type,alert_threshold_y,pipeline_run_id_y,fused_score,risk_score,severity_level
579,0.125311,0,0.5,2025-05-13T11:42:07,0.288732,0,Normal,0.5,2025-05-13T11:42:07,0.1906794,0.1906794,Low
580,0.814801,1,0.5,2025-05-13T11:42:07,0.883272,1,DDoS,0.5,2025-05-13T11:42:07,0.8421894,0.8421894,Critical
581,0.882861,1,0.5,2025-05-13T11:42:07,0.785808,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8440398,0.8440398,Critical
582,0.108692,0,0.5,2025-05-13T11:42:07,0.572108,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.2940584,0.2940584,Low
583,0.220093,0,0.5,2025-05-13T11:42:07,0.834663,1,Replay,0.5,2025-05-13T11:42:07,0.465921,0.465921,Medium
584,0.492162,0,0.5,2025-05-13T11:42:07,0.758739,1,Replay,0.5,2025-05-13T11:42:07,0.5987928,0.5987928,Medium
585,0.909873,1,0.5,2025-05-13T11:42:07,0.876527,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8965346,0.8965346,Critical
586,0.051826,0,0.5,2025-05-13T11:42:07,0.884793,1,Malware,0.5,2025-05-13T11:42:07,0.3850128,0.3850128,Medium
587,0.208059,0,0.5,2025-05-13T11:42:07,0.714351,1,Replay,0.5,2025-05-13T11:42:07,0.4105758,0.4105758,Medium
588,0.138605,0,0.5,2025-05-13T11:42:07,0.157835,0,Normal,0.5,2025-05-13T11:42:07,0.146297,0.146297,Low
589,0.096475,0,0.5,2025-05-13T11:42:07,0.764755,1,DDoS,0.5,2025-05-13T11:42:07,0.363787,0.363787,Medium
590,0.899328,1,0.5,2025-05-13T11:42:07,0.921027,1,Malware,0.5,2025-05-13T11:42:07,0.9080076,0.9080076,Critical
591,0.152583,0,0.5,2025-05-13T11:42:07,0.791048,1,Malware,0.5,2025-05-13T11:42:07,0.407969,0.407969,Medium
592,0.079323,0,0.5,2025-05-13T11:42:07,0.922268,1,Replay,0.5,2025-05-13T11:42:07,0.416501,0.416501,Medium
593,0.765562,1,0.5,2025-05-13T11:42:07,0.424877,0,Normal,0.5,2025-05-13T11:42:07,0.629288,0.629288,Medium
594,0.300356,0,0.5,2025-05-13T11:42:07,0.826078,1,Replay,0.5,2025-05-13T11:42:07,0.5106448,0.5106448,Medium
595,0.142557,0,0.5,2025-05-13T11:42:07,0.139155,0,Normal,0.5,2025-05-13T11:42:07,0.1411962,0.1411962,Low
596,0.656501,1,0.5,2025-05-13T11:42:07,0.054988,0,Normal,0.5,2025-05-13T11:42:07,0.4158958,0.4158958,Medium
597,0.835619,1,0.5,2025-05-13T11:42:07,0.909957,1,DDoS,0.5,2025-05-13T11:42:07,0.8653542000000001,0.8653542000000001,Critical
598,0.825164,1,0.5,2025-05-13T11:42:07,0.833366,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8284448,0.8284448,Critical
599,0.589932,1,0.5,2025-05-13T11:42:07,0.895206,1,DDoS,0.5,2025-05-13T11:42:07,0.7120416,0.7120416,Critical
600,0.847706,1,0.5,2025-05-13T11:42:07,0.920936,1,Malware,0.5,2025-05-13T11:42:07,0.8769979999999999,0.8769979999999999,Critical
601,0.729474,1,0.5,2025-05-13T11:42:07,0.828485,1,Replay,0.5,2025-05-13T11:42:07,0.7690783999999999,0.7690783999999999,Critical
602,0.812072,1,0.5,2025-05-13T11:42:07,0.028217,0,Normal,0.5,2025-05-13T11:42:07,0.49853,0.49853,Medium
603,0.639034,1,0.5,2025-05-13T11:42:07,0.871766,1,Replay,0.5,2025-05-13T11:42:07,0.7321268000000001,0.7321268000000001,Critical
604,0.607053,1,0.5,2025-05-13T11:42:07,0.600137,1,Malware,0.5,2025-05-13T11:42:07,0.6042866,0.6042866,Medium
605,0.779886,1,0.5,2025-05-13T11:42:07,0.921219,1,DDoS,0.5,2025-05-13T11:42:07,0.8364191999999999,0.8364191999999999,Critical
606,0.658207,1,0.5,2025-05-13T11:42:07,0.823822,1,DDoS,0.5,2025-05-13T11:42:07,0.724453,0.724453,Critical
607,0.271187,0,0.5,2025-05-13T11:42:07,0.161501,0,Normal,0.5,2025-05-13T11:42:07,0.2273126,0.2273126,Low
608,0.713225,1,0.5,2025-05-13T11:42:07,0.814164,1,Malware,0.5,2025-05-13T11:42:07,0.7536006,0.7536006,Critical
609,0.158342,0,0.5,2025-05-13T11:42:07,0.767619,1,DDoS,0.5,2025-05-13T11:42:07,0.4020528,0.4020528,Medium
610,0.578198,1,0.5,2025-05-13T11:42:07,0.898723,1,DDoS,0.5,2025-05-13T11:42:07,0.706408,0.706408,Critical
611,0.898859,1,0.5,2025-05-13T11:42:07,0.899202,1,DDoS,0.5,2025-05-13T11:42:07,0.8989962,0.8989962,Critical
612,0.860565,1,0.5,2025-05-13T11:42:07,0.875455,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.866521,0.866521,Critical
613,0.694788,1,0.5,2025-05-13T11:42:07,0.117423,0,Normal,0.5,2025-05-13T11:42:07,0.463842,0.463842,Medium
614,0.046485,0,0.5,2025-05-13T11:42:07,0.78002,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.339899,0.339899,Medium
615,0.717091,1,0.5,2025-05-13T11:42:07,0.098639,0,Normal,0.5,2025-05-13T11:42:07,0.4697101999999999,0.4697101999999999,Medium
616,0.758793,1,0.5,2025-05-13T11:42:07,0.8577,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7983558000000001,0.7983558000000001,Critical
617,0.195143,0,0.5,2025-05-13T11:42:07,0.923477,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4864766,0.4864766,Medium
618,0.158827,0,0.5,2025-05-13T11:42:07,0.093433,0,Normal,0.5,2025-05-13T11:42:07,0.1326694,0.1326694,Low
619,0.064754,0,0.5,2025-05-13T11:42:07,0.797715,1,Malware,0.5,2025-05-13T11:42:07,0.3579384,0.3579384,Medium
620,0.806469,1,0.5,2025-05-13T11:42:07,0.193132,0,Normal,0.5,2025-05-13T11:42:07,0.5611341999999999,0.5611341999999999,Medium
621,0.687402,1,0.5,2025-05-13T11:42:07,0.165318,0,Normal,0.5,2025-05-13T11:42:07,0.4785683999999999,0.4785683999999999,Medium
622,0.754036,1,0.5,2025-05-13T11:42:07,0.342281,0,Normal,0.5,2025-05-13T11:42:07,0.589334,0.589334,Medium
623,0.91687,1,0.5,2025-05-13T11:42:07,0.080521,0,Normal,0.5,2025-05-13T11:42:07,0.5823304,0.5823304,Medium
624,0.62934,1,0.5,2025-05-13T11:42:07,0.338593,0,Normal,0.5,2025-05-13T11:42:07,0.5130412,0.5130412,Medium
625,0.153027,0,0.5,2025-05-13T11:42:07,0.893445,1,Malware,0.5,2025-05-13T11:42:07,0.4491942,0.4491942,Medium
626,0.666101,1,0.5,2025-05-13T11:42:07,0.758999,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7032602000000001,0.7032602000000001,Critical
627,0.233521,0,0.5,2025-05-13T11:42:07,0.093281,0,Normal,0.5,2025-05-13T11:42:07,0.177425,0.177425,Low
628,0.687688,1,0.5,2025-05-13T11:42:07,0.829518,1,Replay,0.5,2025-05-13T11:42:07,0.74442,0.74442,Critical
629,0.723927,1,0.5,2025-05-13T11:42:07,0.825017,1,Replay,0.5,2025-05-13T11:42:07,0.764363,0.764363,Critical
630,0.725925,1,0.5,2025-05-13T11:42:07,0.873879,1,Replay,0.5,2025-05-13T11:42:07,0.7851066,0.7851066,Critical
631,0.605336,1,0.5,2025-05-13T11:42:07,0.365783,0,Normal,0.5,2025-05-13T11:42:07,0.5095147999999999,0.5095147999999999,Medium
632,0.050667,0,0.5,2025-05-13T11:42:07,0.888088,1,DDoS,0.5,2025-05-13T11:42:07,0.3856354,0.3856354,Medium
633,0.260014,0,0.5,2025-05-13T11:42:07,0.110623,0,Normal,0.5,2025-05-13T11:42:07,0.2002576,0.2002576,Low
634,0.321338,0,0.5,2025-05-13T11:42:07,0.088996,0,Normal,0.5,2025-05-13T11:42:07,0.2284012,0.2284012,Low
635,0.074537,0,0.5,2025-05-13T11:42:07,0.231879,0,Normal,0.5,2025-05-13T11:42:07,0.1374738,0.1374738,Low
636,0.743141,1,0.5,2025-05-13T11:42:07,0.136846,0,Normal,0.5,2025-05-13T11:42:07,0.500623,0.500623,Medium
637,0.801655,1,0.5,2025-05-13T11:42:07,0.071035,0,Normal,0.5,2025-05-13T11:42:07,0.509407,0.509407,Medium
638,0.685847,1,0.5,2025-05-13T11:42:07,0.198084,0,Normal,0.5,2025-05-13T11:42:07,0.4907418,0.4907418,Medium
639,0.724609,1,0.5,2025-05-13T11:42:07,0.022506,0,Normal,0.5,2025-05-13T11:42:07,0.4437678,0.4437678,Medium
640,0.917554,1,0.5,2025-05-13T11:42:07,0.088054,0,Normal,0.5,2025-05-13T11:42:07,0.5857539999999999,0.5857539999999999,Medium
641,0.825313,1,0.5,2025-05-13T11:42:07,0.038512,0,Normal,0.5,2025-05-13T11:42:07,0.5105926,0.5105926,Medium
642,0.421542,0,0.5,2025-05-13T11:42:07,0.833568,1,DDoS,0.5,2025-05-13T11:42:07,0.5863524,0.5863524,Medium
643,0.402392,0,0.5,2025-05-13T11:42:07,0.860498,1,DDoS,0.5,2025-05-13T11:42:07,0.5856344,0.5856344,Medium
644,0.826614,1,0.5,2025-05-13T11:42:07,0.149183,0,Normal,0.5,2025-05-13T11:42:07,0.5556416,0.5556416,Medium
645,0.83353,1,0.5,2025-05-13T11:42:07,0.778049,1,DDoS,0.5,2025-05-13T11:42:07,0.8113376,0.8113376,Critical
646,0.197092,0,0.5,2025-05-13T11:42:07,0.093832,0,Normal,0.5,2025-05-13T11:42:07,0.1557879999999999,0.1557879999999999,Low
647,0.870118,1,0.5,2025-05-13T11:42:07,0.810034,1,Replay,0.5,2025-05-13T11:42:07,0.8460844,0.8460844,Critical
648,0.805726,1,0.5,2025-05-13T11:42:07,0.008229,0,Normal,0.5,2025-05-13T11:42:07,0.4867272,0.4867272,Medium
649,0.030301,0,0.5,2025-05-13T11:42:07,0.774344,1,Replay,0.5,2025-05-13T11:42:07,0.3279182,0.3279182,Medium
650,0.125313,0,0.5,2025-05-13T11:42:07,0.644724,1,Replay,0.5,2025-05-13T11:42:07,0.3330773999999999,0.3330773999999999,Medium
651,0.843886,1,0.5,2025-05-13T11:42:07,0.704707,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7882144,0.7882144,Critical
652,0.828302,1,0.5,2025-05-13T11:42:07,0.064658,0,Normal,0.5,2025-05-13T11:42:07,0.5228444,0.5228444,Medium
653,0.224985,0,0.5,2025-05-13T11:42:07,0.256602,0,Normal,0.5,2025-05-13T11:42:07,0.2376318,0.2376318,Low
654,0.897817,1,0.5,2025-05-13T11:42:07,0.075986,0,Normal,0.5,2025-05-13T11:42:07,0.5690846,0.5690846,Medium
655,0.308589,0,0.5,2025-05-13T11:42:07,0.751299,1,Replay,0.5,2025-05-13T11:42:07,0.485673,0.485673,Medium
656,0.756461,1,0.5,2025-05-13T11:42:07,0.879694,1,Malware,0.5,2025-05-13T11:42:07,0.8057542,0.8057542,Critical
657,0.173539,0,0.5,2025-05-13T11:42:07,0.718343,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3914606,0.3914606,Medium
658,0.702015,1,0.5,2025-05-13T11:42:07,0.909536,1,Replay,0.5,2025-05-13T11:42:07,0.7850234,0.7850234,Critical
659,0.089977,0,0.5,2025-05-13T11:42:07,0.794149,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3716458,0.3716458,Medium
660,0.084386,0,0.5,2025-05-13T11:42:07,0.824038,1,Malware,0.5,2025-05-13T11:42:07,0.3802468,0.3802468,Medium
661,0.839512,1,0.5,2025-05-13T11:42:07,0.745685,1,DDoS,0.5,2025-05-13T11:42:07,0.8019812000000001,0.8019812000000001,Critical
662,0.168474,0,0.5,2025-05-13T11:42:07,0.100903,0,Normal,0.5,2025-05-13T11:42:07,0.1414456,0.1414456,Low
663,0.166454,0,0.5,2025-05-13T11:42:07,0.905085,1,Replay,0.5,2025-05-13T11:42:07,0.4619064,0.4619064,Medium
664,0.26232,0,0.5,2025-05-13T11:42:07,0.16029,0,Normal,0.5,2025-05-13T11:42:07,0.2215079999999999,0.2215079999999999,Low
665,0.789867,1,0.5,2025-05-13T11:42:07,0.147754,0,Normal,0.5,2025-05-13T11:42:07,0.5330218,0.5330218,Medium
666,0.685198,1,0.5,2025-05-13T11:42:07,0.91836,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7784628,0.7784628,Critical
667,0.902637,1,0.5,2025-05-13T11:42:07,0.026781,0,Normal,0.5,2025-05-13T11:42:07,0.5522946,0.5522946,Medium
668,0.052074,0,0.5,2025-05-13T11:42:07,0.70343,1,Replay,0.5,2025-05-13T11:42:07,0.3126164,0.3126164,Medium
669,0.072318,0,0.5,2025-05-13T11:42:07,0.904639,1,Malware,0.5,2025-05-13T11:42:07,0.4052464,0.4052464,Medium
670,0.346634,0,0.5,2025-05-13T11:42:07,0.720748,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4962796,0.4962796,Medium
671,0.600143,1,0.5,2025-05-13T11:42:07,0.734874,1,DDoS,0.5,2025-05-13T11:42:07,0.6540353999999999,0.6540353999999999,Medium
672,0.918322,1,0.5,2025-05-13T11:42:07,0.738211,1,DDoS,0.5,2025-05-13T11:42:07,0.8462776,0.8462776,Critical
673,0.71908,1,0.5,2025-05-13T11:42:07,0.803799,1,Replay,0.5,2025-05-13T11:42:07,0.7529676000000001,0.7529676000000001,Critical
674,0.851737,1,0.5,2025-05-13T11:42:07,0.702592,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.792079,0.792079,Critical
675,0.275983,0,0.5,2025-05-13T11:42:07,0.919728,1,Replay,0.5,2025-05-13T11:42:07,0.533481,0.533481,Medium
676,0.8073,1,0.5,2025-05-13T11:42:07,0.773634,1,Replay,0.5,2025-05-13T11:42:07,0.7938336,0.7938336,Critical
677,0.870743,1,0.5,2025-05-13T11:42:07,0.111033,0,Normal,0.5,2025-05-13T11:42:07,0.566859,0.566859,Medium
678,0.232955,0,0.5,2025-05-13T11:42:07,0.081292,0,Normal,0.5,2025-05-13T11:42:07,0.1722898,0.1722898,Low
679,0.058022,0,0.5,2025-05-13T11:42:07,0.325068,0,Normal,0.5,2025-05-13T11:42:07,0.1648404,0.1648404,Low
680,0.097809,0,0.5,2025-05-13T11:42:07,0.209968,0,Normal,0.5,2025-05-13T11:42:07,0.1426725999999999,0.1426725999999999,Low
681,0.278929,0,0.5,2025-05-13T11:42:07,0.846945,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.5061354,0.5061354,Medium
682,0.161663,0,0.5,2025-05-13T11:42:07,0.227007,0,Normal,0.5,2025-05-13T11:42:07,0.1878005999999999,0.1878005999999999,Low
683,0.886597,1,0.5,2025-05-13T11:42:07,0.810573,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8561873999999999,0.8561873999999999,Critical
684,0.888653,1,0.5,2025-05-13T11:42:07,0.798694,1,Malware,0.5,2025-05-13T11:42:07,0.8526694,0.8526694,Critical
685,0.110155,0,0.5,2025-05-13T11:42:07,0.777087,1,DDoS,0.5,2025-05-13T11:42:07,0.3769278,0.3769278,Medium
686,0.092749,0,0.5,2025-05-13T11:42:07,0.839859,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.391593,0.391593,Medium
687,0.780614,1,0.5,2025-05-13T11:42:07,0.216367,0,Normal,0.5,2025-05-13T11:42:07,0.5549152,0.5549152,Medium
688,0.844763,1,0.5,2025-05-13T11:42:07,0.111791,0,Normal,0.5,2025-05-13T11:42:07,0.5515742,0.5515742,Medium
689,0.717744,1,0.5,2025-05-13T11:42:07,0.771242,1,Malware,0.5,2025-05-13T11:42:07,0.7391432,0.7391432,Critical
690,0.053064,0,0.5,2025-05-13T11:42:07,0.723159,1,Malware,0.5,2025-05-13T11:42:07,0.321102,0.321102,Medium
691,0.89586,1,0.5,2025-05-13T11:42:07,0.681216,1,Malware,0.5,2025-05-13T11:42:07,0.8100024,0.8100024,Critical
692,0.161505,0,0.5,2025-05-13T11:42:07,0.823228,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4261942,0.4261942,Medium
693,0.160925,0,0.5,2025-05-13T11:42:07,0.039589,0,Normal,0.5,2025-05-13T11:42:07,0.1123906,0.1123906,Low
694,0.896072,1,0.5,2025-05-13T11:42:07,0.746236,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8361376,0.8361376,Critical
695,0.783572,1,0.5,2025-05-13T11:42:07,0.908516,1,Replay,0.5,2025-05-13T11:42:07,0.8335496,0.8335496,Critical
696,0.866881,1,0.5,2025-05-13T11:42:07,0.01179,0,Normal,0.5,2025-05-13T11:42:07,0.5248446,0.5248446,Medium
697,0.759206,1,0.5,2025-05-13T11:42:07,0.784615,1,Malware,0.5,2025-05-13T11:42:07,0.7693696000000001,0.7693696000000001,Critical
698,0.823083,1,0.5,2025-05-13T11:42:07,0.322376,0,Normal,0.5,2025-05-13T11:42:07,0.6228002,0.6228002,Medium
699,0.16649,0,0.5,2025-05-13T11:42:07,0.811093,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4243311999999999,0.4243311999999999,Medium
700,0.133166,0,0.5,2025-05-13T11:42:07,0.097732,0,Normal,0.5,2025-05-13T11:42:07,0.1189924,0.1189924,Low
701,0.083536,0,0.5,2025-05-13T11:42:07,0.070706,0,Normal,0.5,2025-05-13T11:42:07,0.078404,0.078404,Low
702,0.110124,0,0.5,2025-05-13T11:42:07,0.391805,0,Normal,0.5,2025-05-13T11:42:07,0.2227964,0.2227964,Low
703,0.708483,1,0.5,2025-05-13T11:42:07,0.838876,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7606402,0.7606402,Critical
704,0.117318,0,0.5,2025-05-13T11:42:07,0.869323,1,Malware,0.5,2025-05-13T11:42:07,0.41812,0.41812,Medium
705,0.737843,1,0.5,2025-05-13T11:42:07,0.619188,1,Replay,0.5,2025-05-13T11:42:07,0.6903809999999999,0.6903809999999999,Medium
706,0.828057,1,0.5,2025-05-13T11:42:07,0.179047,0,Normal,0.5,2025-05-13T11:42:07,0.568453,0.568453,Medium
707,0.907242,1,0.5,2025-05-13T11:42:07,0.885498,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8985444,0.8985444,Critical
708,0.07881,0,0.5,2025-05-13T11:42:07,0.599269,1,Malware,0.5,2025-05-13T11:42:07,0.2869936,0.2869936,Low
709,0.869,1,0.5,2025-05-13T11:42:07,0.886174,1,DDoS,0.5,2025-05-13T11:42:07,0.8758696,0.8758696,Critical
710,0.793977,1,0.5,2025-05-13T11:42:07,0.203011,0,Normal,0.5,2025-05-13T11:42:07,0.5575905999999999,0.5575905999999999,Medium
711,0.821777,1,0.5,2025-05-13T11:42:07,0.230065,0,Normal,0.5,2025-05-13T11:42:07,0.5850922,0.5850922,Medium
712,0.895454,1,0.5,2025-05-13T11:42:07,0.06128,0,Normal,0.5,2025-05-13T11:42:07,0.5617844,0.5617844,Medium
713,0.799369,1,0.5,2025-05-13T11:42:07,0.780728,1,DDoS,0.5,2025-05-13T11:42:07,0.7919126,0.7919126,Critical
714,0.876516,1,0.5,2025-05-13T11:42:07,0.205838,0,Normal,0.5,2025-05-13T11:42:07,0.6082448,0.6082448,Medium
715,0.134639,0,0.5,2025-05-13T11:42:07,0.768607,1,Replay,0.5,2025-05-13T11:42:07,0.3882262,0.3882262,Medium
716,0.78098,1,0.5,2025-05-13T11:42:07,0.685738,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7428832000000001,0.7428832000000001,Critical
717,0.107024,0,0.5,2025-05-13T11:42:07,0.127328,0,Normal,0.5,2025-05-13T11:42:07,0.1151455999999999,0.1151455999999999,Low
718,0.686236,1,0.5,2025-05-13T11:42:07,0.834231,1,DDoS,0.5,2025-05-13T11:42:07,0.7454339999999999,0.7454339999999999,Critical
719,0.673385,1,0.5,2025-05-13T11:42:07,0.838558,1,DDoS,0.5,2025-05-13T11:42:07,0.7394542,0.7394542,Critical
720,0.725692,1,0.5,2025-05-13T11:42:07,0.673115,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7046612000000001,0.7046612000000001,Critical
721,0.048833,0,0.5,2025-05-13T11:42:07,0.051398,0,Normal,0.5,2025-05-13T11:42:07,0.049859,0.049859,Low
722,0.205726,0,0.5,2025-05-13T11:42:07,0.855224,1,Replay,0.5,2025-05-13T11:42:07,0.4655252,0.4655252,Medium
723,0.841898,1,0.5,2025-05-13T11:42:07,0.720928,1,Replay,0.5,2025-05-13T11:42:07,0.7935099999999999,0.7935099999999999,Critical
724,0.019023,0,0.5,2025-05-13T11:42:07,0.05202,0,Normal,0.5,2025-05-13T11:42:07,0.0322218,0.0322218,Low
725,0.06377,0,0.5,2025-05-13T11:42:07,0.921011,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4066664,0.4066664,Medium
726,0.201269,0,0.5,2025-05-13T11:42:07,0.775528,1,Malware,0.5,2025-05-13T11:42:07,0.4309726,0.4309726,Medium
727,0.12705,0,0.5,2025-05-13T11:42:07,0.748957,1,Malware,0.5,2025-05-13T11:42:07,0.3758127999999999,0.3758127999999999,Medium
728,0.799618,1,0.5,2025-05-13T11:42:07,0.885148,1,Replay,0.5,2025-05-13T11:42:07,0.8338300000000001,0.8338300000000001,Critical
729,0.854425,1,0.5,2025-05-13T11:42:07,0.87216,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.861519,0.861519,Critical
730,0.152338,0,0.5,2025-05-13T11:42:07,0.728079,1,DDoS,0.5,2025-05-13T11:42:07,0.3826344,0.3826344,Medium
731,0.066359,0,0.5,2025-05-13T11:42:07,0.831971,1,Malware,0.5,2025-05-13T11:42:07,0.3726038,0.3726038,Medium
732,0.107527,0,0.5,2025-05-13T11:42:07,0.880902,1,Replay,0.5,2025-05-13T11:42:07,0.416877,0.416877,Medium
733,0.133125,0,0.5,2025-05-13T11:42:07,0.139652,0,Normal,0.5,2025-05-13T11:42:07,0.1357358,0.1357358,Low
734,0.141398,0,0.5,2025-05-13T11:42:07,0.849001,1,Malware,0.5,2025-05-13T11:42:07,0.4244392,0.4244392,Medium
735,0.654998,1,0.5,2025-05-13T11:42:07,0.206998,0,Normal,0.5,2025-05-13T11:42:07,0.475798,0.475798,Medium
736,0.094028,0,0.5,2025-05-13T11:42:07,0.712563,1,DDoS,0.5,2025-05-13T11:42:07,0.3414419999999999,0.3414419999999999,Medium
737,0.04027,0,0.5,2025-05-13T11:42:07,0.891755,1,DDoS,0.5,2025-05-13T11:42:07,0.380864,0.380864,Medium
738,0.076873,0,0.5,2025-05-13T11:42:07,0.77667,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3567918,0.3567918,Medium
739,0.028993,0,0.5,2025-05-13T11:42:07,0.702998,1,Malware,0.5,2025-05-13T11:42:07,0.298595,0.298595,Low
740,0.034008,0,0.5,2025-05-13T11:42:07,0.259706,0,Normal,0.5,2025-05-13T11:42:07,0.1242872,0.1242872,Low
741,0.066736,0,0.5,2025-05-13T11:42:07,0.816687,1,Malware,0.5,2025-05-13T11:42:07,0.3667164,0.3667164,Medium
742,0.856793,1,0.5,2025-05-13T11:42:07,0.721101,1,Replay,0.5,2025-05-13T11:42:07,0.8025161999999999,0.8025161999999999,Critical
743,0.121836,0,0.5,2025-05-13T11:42:07,0.811509,1,DDoS,0.5,2025-05-13T11:42:07,0.3977052,0.3977052,Medium
744,0.837083,1,0.5,2025-05-13T11:42:07,0.127498,0,Normal,0.5,2025-05-13T11:42:07,0.553249,0.553249,Medium
745,0.78012,1,0.5,2025-05-13T11:42:07,0.867424,1,DDoS,0.5,2025-05-13T11:42:07,0.8150416,0.8150416,Critical
746,0.187082,0,0.5,2025-05-13T11:42:07,0.311339,0,Normal,0.5,2025-05-13T11:42:07,0.2367848,0.2367848,Low
747,0.06776,0,0.5,2025-05-13T11:42:07,0.736257,1,Replay,0.5,2025-05-13T11:42:07,0.3351588,0.3351588,Medium
748,0.854488,1,0.5,2025-05-13T11:42:07,0.054943,0,Normal,0.5,2025-05-13T11:42:07,0.53467,0.53467,Medium
749,0.674069,1,0.5,2025-05-13T11:42:07,0.223381,0,Normal,0.5,2025-05-13T11:42:07,0.4937938,0.4937938,Medium
750,0.103306,0,0.5,2025-05-13T11:42:07,0.269599,0,Normal,0.5,2025-05-13T11:42:07,0.1698231999999999,0.1698231999999999,Low
751,0.066055,0,0.5,2025-05-13T11:42:07,0.795655,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3578950000000001,0.3578950000000001,Medium
752,0.103312,0,0.5,2025-05-13T11:42:07,0.164815,0,Normal,0.5,2025-05-13T11:42:07,0.1279132,0.1279132,Low
753,0.83241,1,0.5,2025-05-13T11:42:07,0.062487,0,Normal,0.5,2025-05-13T11:42:07,0.5244407999999999,0.5244407999999999,Medium
754,0.791874,1,0.5,2025-05-13T11:42:07,0.358726,0,Normal,0.5,2025-05-13T11:42:07,0.6186147999999999,0.6186147999999999,Medium
755,0.167519,0,0.5,2025-05-13T11:42:07,0.931803,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4732326,0.4732326,Medium
756,0.154311,0,0.5,2025-05-13T11:42:07,0.045787,0,Normal,0.5,2025-05-13T11:42:07,0.1109014,0.1109014,Low
757,0.755026,1,0.5,2025-05-13T11:42:07,0.78912,1,DDoS,0.5,2025-05-13T11:42:07,0.7686636,0.7686636,Critical
758,0.277562,0,0.5,2025-05-13T11:42:07,0.015285,0,Normal,0.5,2025-05-13T11:42:07,0.1726511999999999,0.1726511999999999,Low
759,0.784919,1,0.5,2025-05-13T11:42:07,0.110936,0,Normal,0.5,2025-05-13T11:42:07,0.5153258000000001,0.5153258000000001,Medium
760,0.855437,1,0.5,2025-05-13T11:42:07,0.788734,1,Malware,0.5,2025-05-13T11:42:07,0.8287558,0.8287558,Critical
761,0.102985,0,0.5,2025-05-13T11:42:07,0.880037,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4138058,0.4138058,Medium
762,0.167315,0,0.5,2025-05-13T11:42:07,0.015271,0,Normal,0.5,2025-05-13T11:42:07,0.1064973999999999,0.1064973999999999,Low
763,0.080608,0,0.5,2025-05-13T11:42:07,0.503089,1,Malware,0.5,2025-05-13T11:42:07,0.2496004,0.2496004,Low
764,0.711758,1,0.5,2025-05-13T11:42:07,0.795323,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7451840000000001,0.7451840000000001,Critical
765,0.394621,0,0.5,2025-05-13T11:42:07,0.827935,1,DDoS,0.5,2025-05-13T11:42:07,0.5679466,0.5679466,Medium
766,0.125218,0,0.5,2025-05-13T11:42:07,0.441748,0,Normal,0.5,2025-05-13T11:42:07,0.25183,0.25183,Low
767,0.181545,0,0.5,2025-05-13T11:42:07,0.092488,0,Normal,0.5,2025-05-13T11:42:07,0.1459222,0.1459222,Low
768,0.564217,1,0.5,2025-05-13T11:42:07,0.908717,1,DDoS,0.5,2025-05-13T11:42:07,0.7020169999999999,0.7020169999999999,Critical
769,0.880121,1,0.5,2025-05-13T11:42:07,0.720672,1,Replay,0.5,2025-05-13T11:42:07,0.8163414,0.8163414,Critical
770,0.052169,0,0.5,2025-05-13T11:42:07,0.032334,0,Normal,0.5,2025-05-13T11:42:07,0.044235,0.044235,Low
771,0.789762,1,0.5,2025-05-13T11:42:07,0.721388,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7624124,0.7624124,Critical
